created_at,id,user,text,geoThu Dec 26 00:26:47 +0000 2019,1209993926712512512,{'id': 1184573867576061952, 'id_str': '1184573867576061952', 'name': 'Irwin Fletcher', 'screen_name': 'IrwinFl96216511', 'location': None, 'url': None, 'description': 'I’m a shepherd.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 20, 'friends_count': 105, 'listed_count': 0, 'favourites_count': 399, 'statuses_count': 882, 'created_at': 'Wed Oct 16 20:56:41 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1184574116671545344/P0JNHU0O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1184574116671545344/P0JNHU0O_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},@RepAdamSchiff And @RepAdamSchiff do you know anything about this? I don’t expect you to answer honestly, but it’s… https://t.co/xLOeemOIfo,NoneThu Dec 26 00:26:47 +0000 2019,1209993927115386881,{'id': 913891656784662530, 'id_str': '913891656784662530', 'name': 'not a supreme court justice', 'screen_name': 'C0G1TO_ERG0_SUM', 'location': None, 'url': None, 'description': 'Believer in rational thought, science, climate change, democracy and young people', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 285, 'friends_count': 1079, 'listed_count': 0, 'favourites_count': 80355, 'statuses_count': 51567, 'created_at': 'Fri Sep 29 22:22:05 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/959082766997512192/LtaKHc6I_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/959082766997512192/LtaKHc6I_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/913891656784662530/1553464147', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @ewarren: One year ago today, Felipe Gómez Alonzo died in CBP custody. He was just eight years old.

This Christmas, I'm heartsick for a…,NoneThu Dec 26 00:26:47 +0000 2019,1209993927157092352,{'id': 51292461, 'id_str': '51292461', 'name': 'Lynn', 'screen_name': 'lynn32187', 'location': 'Montana, USA  West of the Divide', 'url': None, 'description': 'Pissed off Old Hippie  #Resistance \nBlocked by Dana Loesch', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3266, 'friends_count': 4201, 'listed_count': 6, 'favourites_count': 55884, 'statuses_count': 64440, 'created_at': 'Sat Jun 27 00:42:51 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/803625913048961024/pl9sknr7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/803625913048961024/pl9sknr7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51292461/1534694890', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @commondreams: 'Just About Cruelty': Sanders and Tlaib Rip Trump 'Holiday Menu' of Gifts for the Rich and Nutrition Cuts for the Poor ht…,NoneThu Dec 26 00:26:47 +0000 2019,1209993927245418496,{'id': 774869678866960384, 'id_str': '774869678866960384', 'name': 'Boaty MCBoatface', 'screen_name': 'botabota23', 'location': 'Minnesota, USA', 'url': None, 'description': 'Scientist, rationalist. Let’s discuss the state of things, but not pretend America’s promise isn’t being undermined by this Administration.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 315, 'friends_count': 752, 'listed_count': 0, 'favourites_count': 82219, 'statuses_count': 60818, 'created_at': 'Sun Sep 11 07:18:22 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/963618177480609792/alfw2euX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/963618177480609792/alfw2euX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/774869678866960384/1573110412', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @RadioFreeTom: Also expert opinion: Donald Trump has been endangering national security because he's a narcissistic chump. https://t.co/…,NoneThu Dec 26 00:26:47 +0000 2019,1209993927631220736,{'id': 715690544249212928, 'id_str': '715690544249212928', 'name': 'JS Fischer', 'screen_name': 'Spamfan59', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 20, 'friends_count': 80, 'listed_count': 0, 'favourites_count': 1235, 'statuses_count': 1363, 'created_at': 'Fri Apr 01 00:01:37 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @B52Malmet: Twofer in the age of Trump https://t.co/1surNEEG83,NoneThu Dec 26 00:26:47 +0000 2019,1209993928126193665,{'id': 2324061404, 'id_str': '2324061404', 'name': 'TexasLady', 'screen_name': 'EOLeinberger', 'location': None, 'url': None, 'description': 'MAGA! Love my God and my President.Conservative all the way. ProLife. Respect those who serve.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5544, 'friends_count': 4269, 'listed_count': 8, 'favourites_count': 163125, 'statuses_count': 225072, 'created_at': 'Sun Feb 02 17:07:32 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1087544344016547846/hl5ZiSc4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1087544344016547846/hl5ZiSc4_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @TribulationThe: Deep State rats running from their Titanic!  May Day!  Ship going down!  SEE END OF ARTICLE!

FISA Court Judge RESIGNS…,NoneThu Dec 26 00:26:47 +0000 2019,1209993928113623042,{'id': 820290392268668928, 'id_str': '820290392268668928', 'name': 'LeiAn', 'screen_name': 'LeiAn29999759', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 247, 'friends_count': 12, 'listed_count': 1, 'favourites_count': 39695, 'statuses_count': 88732, 'created_at': 'Sat Jan 14 15:24:04 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @davidaxelrod: His whining aside, why has @realDonaldTrump blocked the testimony of top aides involved in the extraordinary freeze of mi…,NoneThu Dec 26 00:26:47 +0000 2019,1209993928620965888,{'id': 2897636765, 'id_str': '2897636765', 'name': 'A Guy Named Joe', 'screen_name': 'AlChadir', 'location': 'Albuquerque, NM', 'url': None, 'description': 'US Army, Ret; #Trump; NRA Heritage Ambassador & Life Mmbr/DAV Life Member- Former Legal Immigrant-US Citizen since May 1972.  President Trump Again in 2020!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5155, 'friends_count': 5160, 'listed_count': 2, 'favourites_count': 37658, 'statuses_count': 43913, 'created_at': 'Sat Nov 29 16:31:02 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1189290329301643264/ocmD2ctI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1189290329301643264/ocmD2ctI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2897636765/1574777292', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @ChrisHarvey69: Can I get some assistance? I'm following as many as I can,  but need more followers. Can I get put on a couple of Trump…,NoneThu Dec 26 00:26:47 +0000 2019,1209993928700649472,{'id': 861696753493397504, 'id_str': '861696753493397504', 'name': 'NoctisEqui', 'screen_name': 'equi_noctis', 'location': None, 'url': None, 'description': "Roadie for The Four Horsemen, walk on part in 'Lord of the Rings' movie trilogy, dream night job, national presence, enjoys a good horse laugh.BFF Pegasus.", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1390, 'friends_count': 324, 'listed_count': 6, 'favourites_count': 316514, 'statuses_count': 108481, 'created_at': 'Mon May 08 21:38:10 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/862523398169124866/ozwjxwdN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/862523398169124866/ozwjxwdN_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @MHinkelman: I just read “Impeach: The Case Against Donald Trump” by @neal_katyal.
This is required reading for every senator before Tru…,NoneThu Dec 26 00:26:47 +0000 2019,1209993928910540806,{'id': 2980625739, 'id_str': '2980625739', 'name': 'Trump’s Enemy Number One', 'screen_name': 'trump_enemy', 'location': 'United States', 'url': None, 'description': 'savage Democrat #climatechange #medicare4all #criminaljusticereform #science #prochoice #impeachtrump #resist. #ruleoflaw blocked by @GovMikeHuckabee', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3834, 'friends_count': 615, 'listed_count': 227, 'favourites_count': 197163, 'statuses_count': 565919, 'created_at': 'Fri Jan 16 03:45:57 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1059535800197558272/P-8HfCf7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1059535800197558272/P-8HfCf7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2980625739/1478966455', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @psychdr100: So Trump gives the woman a choice. Either have an abortion or get fired. 
New Lawsuit Claims Ex Trump Aide Was "Stripped" O…,NoneThu Dec 26 00:26:47 +0000 2019,1209993929065668610,{'id': 913861028076834816, 'id_str': '913861028076834816', 'name': 'L1sten', 'screen_name': 'L1stn', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 347, 'friends_count': 3114, 'listed_count': 2, 'favourites_count': 127824, 'statuses_count': 127991, 'created_at': 'Fri Sep 29 20:20:22 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/913862189127225345/wDXZvcM__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/913862189127225345/wDXZvcM__normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @LokiJulianus: "Drunpf didn't get any money for the Wall!!1"

(studiously ignoring that we're still in a State of Emergency and Trump ca…,NoneThu Dec 26 00:26:47 +0000 2019,1209993929220919296,{'id': 3302582467, 'id_str': '3302582467', 'name': 'wonder woman', 'screen_name': 'WonderWoman412', 'location': None, 'url': None, 'description': 'Trying to figure out how/why facts are now up for debate. We should debate policy using actual facts.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 592, 'friends_count': 119, 'listed_count': 38, 'favourites_count': 336920, 'statuses_count': 135356, 'created_at': 'Fri Jul 31 15:05:36 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/627176695972282370/ANgD5QX6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/627176695972282370/ANgD5QX6_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @CREWcrew: As Russian Foreign Minister Sergey Lavrov returned home from his visit with Trump in the Oval Office, Russian state media was…,NoneThu Dec 26 00:26:47 +0000 2019,1209993929183170561,{'id': 1073825472, 'id_str': '1073825472', 'name': 'Why Not?', 'screen_name': 'y72i4ee1', 'location': 'USA', 'url': None, 'description': '#Resist #Lefty  #UniteBlue  #GunSense  #FuckNRA  #StandWithPlannedParenthood  #DavidLynch  No lists, no locks, no nutters.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2089, 'friends_count': 2734, 'listed_count': 56, 'favourites_count': 7010, 'statuses_count': 33001, 'created_at': 'Wed Jan 09 13:50:32 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1199760894282141696/TAqI7lGb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1199760894282141696/TAqI7lGb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1073825472/1503539938', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @MoBill: What a complete and total ass hole. https://t.co/oQLuMvSBWL,NoneThu Dec 26 00:26:48 +0000 2019,1209993929413804032,{'id': 3311047915, 'id_str': '3311047915', 'name': 'josmith', 'screen_name': 'onlyme1958', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1099, 'friends_count': 1020, 'listed_count': 0, 'favourites_count': 74421, 'statuses_count': 90704, 'created_at': 'Mon Aug 10 01:28:32 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1146157577346125831/5nuhLjqh_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1146157577346125831/5nuhLjqh_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3311047915/1570545015', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None},RT @KatTheHammer1: Joe Biden has been in office for 44 yrs.

Chuck Schumer 38 yrs.
